nr,date,total_1,total_2,truck_1,truck_2,name,land,type,roadid,lat,lng
174,1451934000,336,478,34,46,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451930400,607,621,40,44,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451937600,274,302,29,37,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451944800,219,149,15,20,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451941200,228,200,25,25,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451952000,53,62,10,12,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451948400,101,216,13,20,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451955600,30,51,8,11,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451966400,42,44,25,33,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451970000,283,94,50,38,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451973600,291,218,41,59,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451977200,485,532,69,114,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451980800,702,532,77,97,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451984400,648,515,107,118,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451959200,31,41,14,19,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451988000,532,482,105,84,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451991600,484,519,117,90,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451995200,465,444,103,66,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451998800,512,535,99,81,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452006000,556,640,75,73,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452002400,614,543,121,85,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452013200,641,728,56,65,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452009600,612,621,77,80,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452016800,602,688,65,64,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452020400,450,485,52,50,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452027600,253,200,20,20,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452024000,278,333,45,29,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452031200,195,155,17,23,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1451962800,35,44,21,33,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452042000,25,51,12,14,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452045600,28,44,13,20,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452038400,61,65,14,11,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452049200,31,56,16,37,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452056400,120,79,35,34,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452052800,41,51,24,33,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452060000,323,244,51,79,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452034800,155,226,15,19,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452067200,728,581,87,130,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452070800,727,531,108,100,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452074400,547,475,116,93,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452081600,449,530,92,105,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452078000,486,521,103,89,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452063600,486,515,61,110,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452085200,602,574,113,103,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452096000,637,613,91,74,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452092400,592,700,81,93,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452088800,598,559,93,109,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452099600,645,826,63,79,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452103200,599,728,60,72,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452110400,317,357,40,45,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452106800,353,466,46,58,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452117600,222,162,18,20,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452124800,56,68,12,11,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452114000,246,219,34,29,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452121200,68,205,13,19,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452128400,32,41,5,14,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452135600,19,48,15,28,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452132000,24,43,14,24,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452139200,46,55,30,37,Otzenhausen,SL,A,1,49.58985884,6.98932774
174,1452150000,492,476,62,106,Otzenhausen,SL,A,1,49.58985884,6.98932774
